http://www.w3.org/2000/01/rdf-schema#label
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/GEN
Waste generated
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/RCV
Recovery
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/RCV_E
Incineration / energy recovery (R1)
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/RCV_I
Incineration with energy recovery at waste incinerators
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/RCV_NE
Recovery other than energy recovery
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/RCY
Recycling
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/RCY_M
Material recycling
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/RCY_O
Other forms of recycling (including composting)
