http://www.w3.org/2000/01/rdf-schema#label
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/GEN
Waste generated
http://dd.eionet.europa.eu/vocabulary/eurostat/wst_oper/INC
Incineration / disposal (D10)
