http://data.lod2.eu/scoreboard/ds/indicator/FP7ICT_newENTRY_All_partners__of_organisations	% of distinct organisations participating in FP7-ICT projects for the first time	CT.FP7.PART.FT.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/FP7ICT_newENTRY_All_partners_nb_of_organisations	Number of distinct organisations participating in FP7-ICT projects for the first time	CT.FP7.PART.FT.TL
http://data.lod2.eu/scoreboard/ds/indicator/FP7ICT_particip_All_partners_nb_of_participations	Total number of participations in FP7-ICT projects	CT.FP7.PART.TL
http://data.lod2.eu/scoreboard/ds/indicator/bb_dsl_TOTAL_FBB__lines	Broadband take-up - DSL lines share in fixed broadband	IT.BRB.FBRB.DS.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_fcov_RURAL_POP__pop	Rural fixed broadband coverage (supply as a % of rural population)	IT.BRB.FBRB.RU.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_fcov_TOTAL_POP__pop	Total fixed broadband coverage (supply as a % of total population)	IT.BRB.FBRB.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_lines_TOTAL_FBB_nbr_lines	Broadband take-up: Total number of fixed lines	IT.BRB.FBRB
http://data.lod2.eu/scoreboard/ds/indicator/bb_ne_TOTAL_FBB__lines	Broadband take-up - New entrants' share in fixed broadband subscriptions	IT.BRB.FBRB.NE.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_nga_TOTAL_FBB__lines	Broadband take-up - NGA lines share in fixed broadband	IT.BRB.FBRB.NG.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_penet_TOTAL_FBB_lines100_pop	Broadband take-up: penetration of fixed networks (lines/100 people)	IT.BRB.FBRB.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_speed100_TOTAL_FBB__lines	Broadband take-up - Share of fixed broadband lines equal to or above 100 Mbps	IT.BRB.FBRB.M2.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_speed10_TOTAL_FBB__lines	Broadband take-up - Share of fixed broadband lines equal to or above 10 Mbps	IT.BRB.FBRB.M1.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_speed2_TOTAL_FBB__lines	Broadband take-up - Share of fixed broadband lines equal to or above 2 Mbps	IT.BRB.FBRB.2M.ZS
http://data.lod2.eu/scoreboard/ds/indicator/bb_speed30_TOTAL_FBB__lines	Broadband take-up - Share of fixed broadband lines equal to or above 30 Mbps	IT.BRB.FBRB.3M.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_adesucu_ENT_ALL_XFIN__ent	% of enterprises exchanging business documents suitable for automatic processing	CT.AUP.EXBD.EN.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_broad_ENT_ALL_XFIN__ent	Broadband take-up - % of enterprises having a fixed broadband connection	IT.BRB.FBRB.EN.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/e_crman_ENT_ALL_XFIN__ent	% of enterprises using Customer Relationship Management (CRM) software	CT.CRM.EN.TL.TE.ZS
