Austria	http://data.lod2.eu/scoreboard/country/Austria
Belgium	http://data.lod2.eu/scoreboard/country/Belgium
Bulgaria	http://data.lod2.eu/scoreboard/country/Bulgaria
Croatia	http://data.lod2.eu/scoreboard/country/Croatia
Cyprus	http://data.lod2.eu/scoreboard/country/Cyprus
Czech Republic	http://data.lod2.eu/scoreboard/country/Czech+Republic
Denmark	http://data.lod2.eu/scoreboard/country/Denmark
Estonia	http://data.lod2.eu/scoreboard/country/Estonia
	http://data.lod2.eu/scoreboard/country/European+Union+-+27+countries
Finland	http://data.lod2.eu/scoreboard/country/Finland
France	http://data.lod2.eu/scoreboard/country/France
Germany	http://data.lod2.eu/scoreboard/country/Germany
Greece	http://data.lod2.eu/scoreboard/country/Greece
Hungary	http://data.lod2.eu/scoreboard/country/Hungary
Iceland	http://data.lod2.eu/scoreboard/country/Iceland
Ireland	http://data.lod2.eu/scoreboard/country/Ireland
Italy	http://data.lod2.eu/scoreboard/country/Italy
Latvia	http://data.lod2.eu/scoreboard/country/Latvia
Lithuania	http://data.lod2.eu/scoreboard/country/Lithuania
Luxembourg	http://data.lod2.eu/scoreboard/country/Luxembourg
Malta	http://data.lod2.eu/scoreboard/country/Malta
Netherlands	http://data.lod2.eu/scoreboard/country/Netherlands
Norway	http://data.lod2.eu/scoreboard/country/Norway
Poland	http://data.lod2.eu/scoreboard/country/Poland
Portugal	http://data.lod2.eu/scoreboard/country/Portugal
Romania	http://data.lod2.eu/scoreboard/country/Romania
Slovak Republic	http://data.lod2.eu/scoreboard/country/Slovak+Republic
Slovenia	http://data.lod2.eu/scoreboard/country/Slovenia
Spain	http://data.lod2.eu/scoreboard/country/Spain
Sweden	http://data.lod2.eu/scoreboard/country/Sweden
Turkey	http://data.lod2.eu/scoreboard/country/Turkey
United Kingdom	http://data.lod2.eu/scoreboard/country/United+Kingdom
Austria	http://data.lod2.eu/scoreboard/ds/country/Austria/cl_area/tmp/Austria
Belgium	http://data.lod2.eu/scoreboard/ds/country/Belgium/cl_area/tmp/Belgium
Bulgaria	http://data.lod2.eu/scoreboard/ds/country/Bulgaria/cl_area/tmp/Bulgaria
Croatia	http://data.lod2.eu/scoreboard/ds/country/Croatia/cl_area/tmp/Croatia
Cyprus	http://data.lod2.eu/scoreboard/ds/country/Cyprus/cl_area/tmp/Cyprus
Denmark	http://data.lod2.eu/scoreboard/ds/country/Denmark/cl_area/tmp/Denmark
Estonia	http://data.lod2.eu/scoreboard/ds/country/Estonia/cl_area/tmp/Estonia
Finland	http://data.lod2.eu/scoreboard/ds/country/Finland/cl_area/tmp/Finland
France	http://data.lod2.eu/scoreboard/ds/country/France/cl_area/tmp/France
Germany	http://data.lod2.eu/scoreboard/ds/country/Germany/cl_area/tmp/Germany
Greece	http://data.lod2.eu/scoreboard/ds/country/Greece/cl_area/tmp/Greece
Hungary	http://data.lod2.eu/scoreboard/ds/country/Hungary/cl_area/tmp/Hungary
Iceland	http://data.lod2.eu/scoreboard/ds/country/Iceland/cl_area/tmp/Iceland
Ireland	http://data.lod2.eu/scoreboard/ds/country/Ireland/cl_area/tmp/Ireland
Italy	http://data.lod2.eu/scoreboard/ds/country/Italy/cl_area/tmp/Italy
Latvia	http://data.lod2.eu/scoreboard/ds/country/Latvia/cl_area/tmp/Latvia
Lithuania	http://data.lod2.eu/scoreboard/ds/country/Lithuania/cl_area/tmp/Lithuania
Luxembourg	http://data.lod2.eu/scoreboard/ds/country/Luxembourg/cl_area/tmp/Luxembourg
Malta	http://data.lod2.eu/scoreboard/ds/country/Malta/cl_area/tmp/Malta
Netherlands	http://data.lod2.eu/scoreboard/ds/country/Netherlands/cl_area/tmp/Netherlands
Norway	http://data.lod2.eu/scoreboard/ds/country/Norway/cl_area/tmp/Norway
Poland	http://data.lod2.eu/scoreboard/ds/country/Poland/cl_area/tmp/Poland
Portugal	http://data.lod2.eu/scoreboard/ds/country/Portugal/cl_area/tmp/Portugal
Romania	http://data.lod2.eu/scoreboard/ds/country/Romania/cl_area/tmp/Romania
Slovenia	http://data.lod2.eu/scoreboard/ds/country/Slovenia/cl_area/tmp/Slovenia
Spain	http://data.lod2.eu/scoreboard/ds/country/Spain/cl_area/tmp/Spain
Sweden	http://data.lod2.eu/scoreboard/ds/country/Sweden/cl_area/tmp/Sweden
Turkey	http://data.lod2.eu/scoreboard/ds/country/Turkey/cl_area/tmp/Turkey
