Stinatz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10415
Strem	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10416
Tobaj	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10417
Hackerberg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10418
Wörterberg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10419
Großmürbisch	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10420
Inzenhof	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10421
Kleinmürbisch	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10422
Tschanigraben	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10423
Heugraben	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10424
Rohr im Burgenland	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10425
Bildein	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10426
Rauchwart	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10427
Moschendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10400/10428
Jennersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500
Deutsch Kaltenbrunn	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10501
Eltendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10502
Heiligenkreuz im Lafnitztal	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10503
Jennersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10504
Minihof-Liebau	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10505
Mogersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10506
Neuhaus am Klausenbach	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10507
Rudersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10508
Sankt Martin an der Raab	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10509
Weichselbaum	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10510
Königsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10511
Mühlgraben	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10500/10512
Mattersburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600
Draßburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10601
Forchtenstein	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10602
Hirm	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10603
Loipersbach im Burgenland	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10604
Marz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10605
Mattersburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10606
Neudörfl	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10607
Pöttelsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10608
Pöttsching	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10609
Rohrbach bei Mattersburg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10610
Bad Sauerbrunn	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10611
Schattendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10612
Sieggraben	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10613
Sigleß	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10614
Wiesen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10615
Antau	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10616
Baumgarten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10617
Zemendorf-Stöttera	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10618
Krensdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10600/10619
