England E92000001	http://opendatacommunities.org/id/geography/administration/ctry/E92000001
City of London E09000001	http://opendatacommunities.org/id/geography/administration/lonb/E09000001
Barking and Dagenham E09000002	http://opendatacommunities.org/id/geography/administration/lonb/E09000002
Barnet E09000003	http://opendatacommunities.org/id/geography/administration/lonb/E09000003
Bexley E09000004	http://opendatacommunities.org/id/geography/administration/lonb/E09000004
Brent E09000005	http://opendatacommunities.org/id/geography/administration/lonb/E09000005
Bromley E09000006	http://opendatacommunities.org/id/geography/administration/lonb/E09000006
Camden E09000007	http://opendatacommunities.org/id/geography/administration/lonb/E09000007
Croydon E09000008	http://opendatacommunities.org/id/geography/administration/lonb/E09000008
Ealing E09000009	http://opendatacommunities.org/id/geography/administration/lonb/E09000009
Enfield E09000010	http://opendatacommunities.org/id/geography/administration/lonb/E09000010
Greenwich E09000011	http://opendatacommunities.org/id/geography/administration/lonb/E09000011
Hackney E09000012	http://opendatacommunities.org/id/geography/administration/lonb/E09000012
Hammersmith and Fulham E09000013	http://opendatacommunities.org/id/geography/administration/lonb/E09000013
Haringey E09000014	http://opendatacommunities.org/id/geography/administration/lonb/E09000014
Harrow E09000015	http://opendatacommunities.org/id/geography/administration/lonb/E09000015
Havering E09000016	http://opendatacommunities.org/id/geography/administration/lonb/E09000016
Hillingdon E09000017	http://opendatacommunities.org/id/geography/administration/lonb/E09000017
Hounslow E09000018	http://opendatacommunities.org/id/geography/administration/lonb/E09000018
Islington E09000019	http://opendatacommunities.org/id/geography/administration/lonb/E09000019
Kensington and Chelsea E09000020	http://opendatacommunities.org/id/geography/administration/lonb/E09000020
Kingston upon Thames E09000021	http://opendatacommunities.org/id/geography/administration/lonb/E09000021
Lambeth E09000022	http://opendatacommunities.org/id/geography/administration/lonb/E09000022
Lewisham E09000023	http://opendatacommunities.org/id/geography/administration/lonb/E09000023
Merton E09000024	http://opendatacommunities.org/id/geography/administration/lonb/E09000024
Newham E09000025	http://opendatacommunities.org/id/geography/administration/lonb/E09000025
Redbridge E09000026	http://opendatacommunities.org/id/geography/administration/lonb/E09000026
Richmond upon Thames E09000027	http://opendatacommunities.org/id/geography/administration/lonb/E09000027
Southwark E09000028	http://opendatacommunities.org/id/geography/administration/lonb/E09000028
Sutton E09000029	http://opendatacommunities.org/id/geography/administration/lonb/E09000029
Tower Hamlets E09000030	http://opendatacommunities.org/id/geography/administration/lonb/E09000030
Waltham Forest E09000031	http://opendatacommunities.org/id/geography/administration/lonb/E09000031
