ANTWERPEN	http://bwd.eea.europa.eu/resource/provinces/BEANTWERPEN	World/tmp/ANTWERPEN	non-administrative-area
BRABANT	http://bwd.eea.europa.eu/resource/provinces/BEBRABANT	World/tmp/BRABANT	non-administrative-area
HAINAUT	http://bwd.eea.europa.eu/resource/provinces/BEHAINAUT	World/tmp/HAINAUT	non-administrative-area
LIEGE	http://bwd.eea.europa.eu/resource/provinces/BELIEGE	World/tmp/LIEGE	non-administrative-area
LIMBURG	http://bwd.eea.europa.eu/resource/provinces/BELIMBURG	Netherlands/Zuid-Nederland/Limburg	non-administrative-area
LUXEMBOURG	http://bwd.eea.europa.eu/resource/provinces/BELUXEMBOURG	Luxembourg	administrative-area
NAMUR	http://bwd.eea.europa.eu/resource/provinces/BENAMUR	World/tmp/NAMUR	non-administrative-area
OOST VLAANDEREN	http://bwd.eea.europa.eu/resource/provinces/BEOOST%20VLAANDEREN	World/tmp/OOSTVLAANDEREN	non-administrative-area
WEST VLAANDEREN	http://bwd.eea.europa.eu/resource/provinces/BEWEST%20VLAANDEREN	World/tmp/WESTVLAANDEREN	non-administrative-area
SEVERN TSENTRALEN	http://bwd.eea.europa.eu/resource/provinces/BGSEVERN%20TSENTRALEN	World/tmp/SEVERNTSENTRALEN	non-administrative-area
SEVEROIZTOCHEN	http://bwd.eea.europa.eu/resource/provinces/BGSEVEROIZTOCHEN	Bulgaria/SevernaiyugoiztochnaBulgaria/Severoiztochen	non-administrative-area
YUGOIZTOCHEN	http://bwd.eea.europa.eu/resource/provinces/BGYUGOIZTOCHEN	Bulgaria/SevernaiyugoiztochnaBulgaria/Yugoiztochen	non-administrative-area
YUZHEN TSENTRALEN	http://bwd.eea.europa.eu/resource/provinces/BGYUZHEN%20TSENTRALEN	Bulgaria/YugozapadnaiyuzhnatsentralnaBulgaria/Yuzhentsentralen	non-administrative-area
AARGAU	http://bwd.eea.europa.eu/resource/provinces/CHAARGAU	Switzerland/Schweiz/Suisse/Svizzera/Nordwestschweiz/Aargau	non-administrative-area
BASEL-STADT	http://bwd.eea.europa.eu/resource/provinces/CHBASEL-STADT	Switzerland/Schweiz/Suisse/Svizzera/Nordwestschweiz/Basel-Stadt	non-administrative-area
FRIBOURG	http://bwd.eea.europa.eu/resource/provinces/CHFRIBOURG	World/tmp/FRIBOURG	non-administrative-area
GLARUZ	http://bwd.eea.europa.eu/resource/provinces/CHGLARUZ	World/tmp/GLARUZ	non-administrative-area
GRAUBÜNDEN	http://bwd.eea.europa.eu/resource/provinces/CHGRAUBÜNDEN	Switzerland/Schweiz/Suisse/Svizzera/Ostschweiz/Graubünden	non-administrative-area
JURA	http://bwd.eea.europa.eu/resource/provinces/CHJURA	Switzerland/Schweiz/Suisse/Svizzera/EspaceMittelland/Jura	non-administrative-area
RHEINTAL-BODENSEEGEBIET	http://bwd.eea.europa.eu/resource/provinces/CHRHEINTAL-BODENSEEGEBIET	Austria/Westösterreich/Vorarlberg/Rheintal-Bodenseegebiet	non-administrative-area
SCHAFFHAUSEN	http://bwd.eea.europa.eu/resource/provinces/CHSCHAFFHAUSEN	Switzerland/Schweiz/Suisse/Svizzera/Ostschweiz/Schaffhausen	non-administrative-area
SCHWYZ	http://bwd.eea.europa.eu/resource/provinces/CHSCHWYZ	Switzerland/Schweiz/Suisse/Svizzera/Zentralschweiz/Schwyz	non-administrative-area
SOLOTHURN	http://bwd.eea.europa.eu/resource/provinces/CHSOLOTHURN	Switzerland/Schweiz/Suisse/Svizzera/EspaceMittelland/Solothurn	non-administrative-area
ST. GALLEN	http://bwd.eea.europa.eu/resource/provinces/CHST.%20GALLEN	Switzerland/Schweiz/Suisse/Svizzera/Ostschweiz/St.Gallen	non-administrative-area
THURGAU	http://bwd.eea.europa.eu/resource/provinces/CHTHURGAU	Switzerland/Schweiz/Suisse/Svizzera/Ostschweiz/Thurgau	non-administrative-area
TICINO	http://bwd.eea.europa.eu/resource/provinces/CHTICINO	Switzerland/Schweiz/Suisse/Svizzera/Ticino	non-administrative-area
VAUD	http://bwd.eea.europa.eu/resource/provinces/CHVAUD	Switzerland/Schweiz/Suisse/Svizzera/Régionlémanique/Vaud	non-administrative-area
ZÜRICH	http://bwd.eea.europa.eu/resource/provinces/CHZÜRICH	Switzerland/Schweiz/Suisse/Svizzera/Zürich	non-administrative-area
AMMOCHOSTOS	http://bwd.eea.europa.eu/resource/provinces/CYAMMOCHOSTOS	World/tmp/AMMOCHOSTOS	non-administrative-area
KÝPROS	http://bwd.eea.europa.eu/resource/provinces/CYKÝPROS	World/tmp/KÝPROS	non-administrative-area
LARNAKA	http://bwd.eea.europa.eu/resource/provinces/CYLARNAKA	World/tmp/LARNAKA	non-administrative-area
LEFKOSIA	http://bwd.eea.europa.eu/resource/provinces/CYLEFKOSIA	World/tmp/LEFKOSIA	non-administrative-area
LEMESOS	http://bwd.eea.europa.eu/resource/provinces/CYLEMESOS	World/tmp/LEMESOS	non-administrative-area
PAFOS	http://bwd.eea.europa.eu/resource/provinces/CYPAFOS	World/tmp/PAFOS	non-administrative-area
BENEŠOV	http://bwd.eea.europa.eu/resource/provinces/CZBENEŠOV	World/tmp/BENEŠOV	non-administrative-area
BEROUN	http://bwd.eea.europa.eu/resource/provinces/CZBEROUN	World/tmp/BEROUN	non-administrative-area
BLANSKO	http://bwd.eea.europa.eu/resource/provinces/CZBLANSKO	World/tmp/BLANSKO	non-administrative-area
BRNO-MĚSTO	http://bwd.eea.europa.eu/resource/provinces/CZBRNO-MĚSTO	World/tmp/BRNO-MĚSTO	non-administrative-area
BRNO-VENKOV	http://bwd.eea.europa.eu/resource/provinces/CZBRNO-VENKOV	World/tmp/BRNO-VENKOV	non-administrative-area
BRUNTÁL	http://bwd.eea.europa.eu/resource/provinces/CZBRUNTÁL	World/tmp/BRUNTÁL	non-administrative-area
CHEB	http://bwd.eea.europa.eu/resource/provinces/CZCHEB	World/tmp/CHEB	non-administrative-area
CHOMUTOV	http://bwd.eea.europa.eu/resource/provinces/CZCHOMUTOV	World/tmp/CHOMUTOV	non-administrative-area
CHRUDIM	http://bwd.eea.europa.eu/resource/provinces/CZCHRUDIM	World/tmp/CHRUDIM	non-administrative-area
DOMAŽLICE	http://bwd.eea.europa.eu/resource/provinces/CZDOMAŽLICE	World/tmp/DOMAŽLICE	non-administrative-area
DĚČÍN	http://bwd.eea.europa.eu/resource/provinces/CZDĚČÍN	World/tmp/DĚČÍN	non-administrative-area
FRÝDEK-MÍSTEK	http://bwd.eea.europa.eu/resource/provinces/CZFRÝDEK-MÍSTEK	World/tmp/FRÝDEK-MÍSTEK	non-administrative-area
HAVLÍČKŮV BROD	http://bwd.eea.europa.eu/resource/provinces/CZHAVLÍČKŮV%20BROD	World/tmp/HAVLÍČKŮVBROD	non-administrative-area
HODONÍN	http://bwd.eea.europa.eu/resource/provinces/CZHODONÍN	World/tmp/HODONÍN	non-administrative-area
HRADEC KRÁLOVÉ	http://bwd.eea.europa.eu/resource/provinces/CZHRADEC%20KRÁLOVÉ	World/tmp/HRADECKRÁLOVÉ	non-administrative-area
JABLONEC NAD NISOU	http://bwd.eea.europa.eu/resource/provinces/CZJABLONEC%20NAD%20NISOU	World/tmp/JABLONECNADNISOU	non-administrative-area
JIHLAVA	http://bwd.eea.europa.eu/resource/provinces/CZJIHLAVA	World/tmp/JIHLAVA	non-administrative-area
JINDŘICHŮV HRADEC	http://bwd.eea.europa.eu/resource/provinces/CZJINDŘICHŮV%20HRADEC	World/tmp/JINDŘICHŮVHRADEC	non-administrative-area
JIČÍN	http://bwd.eea.europa.eu/resource/provinces/CZJIČÍN	World/tmp/JIČÍN	non-administrative-area
KARLOVY VARY	http://bwd.eea.europa.eu/resource/provinces/CZKARLOVY%20VARY	World/tmp/KARLOVYVARY	non-administrative-area
KARVINÁ	http://bwd.eea.europa.eu/resource/provinces/CZKARVINÁ	World/tmp/KARVINÁ	non-administrative-area
KLATOVY	http://bwd.eea.europa.eu/resource/provinces/CZKLATOVY	World/tmp/KLATOVY	non-administrative-area
KOLÍN	http://bwd.eea.europa.eu/resource/provinces/CZKOLÍN	World/tmp/KOLÍN	non-administrative-area
LIBEREC	http://bwd.eea.europa.eu/resource/provinces/CZLIBEREC	World/tmp/LIBEREC	non-administrative-area
LITOMĚŘICE	http://bwd.eea.europa.eu/resource/provinces/CZLITOMĚŘICE	World/tmp/LITOMĚŘICE	non-administrative-area
MLADÁ BOLESLAV	http://bwd.eea.europa.eu/resource/provinces/CZMLADÁ%20BOLESLAV	World/tmp/MLADÁBOLESLAV	non-administrative-area
MOST	http://bwd.eea.europa.eu/resource/provinces/CZMOST	World/tmp/MOST	non-administrative-area
NOVÝ JIČÍN	http://bwd.eea.europa.eu/resource/provinces/CZNOVÝ%20JIČÍN	World/tmp/NOVÝJIČÍN	non-administrative-area
