Caribbean	http://unodc.publicdata.eu/r/subregion/Caribbean	Caribbean	administrative-area
Central America	http://unodc.publicdata.eu/r/subregion/Central+America	CentralAmerica	administrative-area
	http://unodc.publicdata.eu/r/subregion/Central+Asia	World/tmp/Central+Asia	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/Eastern+Africa	World/tmp/Eastern+Africa	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/Eastern+Asia	World/tmp/Eastern+Asia	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/Eastern+Europe	World/tmp/Eastern+Europe	non-administrative-area
Melanesia	http://unodc.publicdata.eu/r/subregion/Melanesia	Melanesia	administrative-area
Middle Africa	http://unodc.publicdata.eu/r/subregion/Middle+Africa	CentralAfrica	administrative-area
	http://unodc.publicdata.eu/r/subregion/North+America	World/tmp/North+America	non-administrative-area
Northern Africa	http://unodc.publicdata.eu/r/subregion/Northern+Africa	NorthAfrica/NorthernAfrica	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/Northern+Europe	World/tmp/Northern+Europe	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/South+America	World/tmp/South+America	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/South-Eastern+Asia	World/tmp/South-Eastern+Asia	non-administrative-area
Southern Africa	http://unodc.publicdata.eu/r/subregion/Southern+Africa	SouthernAfrica	administrative-area
	http://unodc.publicdata.eu/r/subregion/Southern+Asia	World/tmp/Southern+Asia	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/Southern+Europe	World/tmp/Southern+Europe	non-administrative-area
Western Africa	http://unodc.publicdata.eu/r/subregion/Western+Africa	WestAfrica/WesternAfrica	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/Western+Asia	World/tmp/Western+Asia	non-administrative-area
	http://unodc.publicdata.eu/r/subregion/Western+Europe	World/tmp/Western+Europe	non-administrative-area
