http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_fr	Landings of fishery products in France	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_is	Landings of fishery products in Iceland	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_it	Landings of fishery products in Italy	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_cy	Landings of fishery products in Cyprus	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_lv	Landings of fishery products in Latvia	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_lt	Landings of fishery products in Lithuania	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_mt	Landings of fishery products in Malta	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_pl	Landings of fishery products in Poland	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_pt	Landings of fishery products in Portugal	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_ro	Landings of fishery products in Romania	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_si	Landings of fishery products in Slovenia	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_fi	Landings of fishery products in Finland	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_se	Landings of fishery products in Sweden	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_uk	Landings of fishery products in the United Kingdom	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/fish_ld_no	Landings of fishery products in Norway	AG.FSH.LNDG
http://rdfdata.eionet.europa.eu/eurostat/data/aei_pr_gnb	Gross Nutrient Balance	EA.USE.GNB
http://rdfdata.eionet.europa.eu/eurostat/data/tran_hv_psmod	Modal split of passenger transport	IS.VEH.PSGR	
http://rdfdata.eionet.europa.eu/eurostat/data/env_air_emis	Air pollution (source: EEA)	EN.ATM.APL6
http://rdfdata.eionet.europa.eu/eurostat/data/env_air_gge	Greenhouse Gas Emissions (source: EEA)	EN.ATM.GHG6
http://rdfdata.eionet.europa.eu/eurostat/data/env_wasgen	Generation of waste	EN.WAS.GERN
http://rdfdata.eionet.europa.eu/eurostat/data/env_waspac	Packaging waste	EN.WAS.PACK
http://rdfdata.eionet.europa.eu/eurostat/data/env_waselee	Waste Electrical and Electronic Equipment (WEEE)	EG.WAS.WEEE
http://rdfdata.eionet.europa.eu/eurostat/data/env_wasmun	Municipal waste	EN.WAS.MUNI
http://rdfdata.eionet.europa.eu/eurostat/data/env_watq1a	env_watq1a	ER.H2O.RNEW
http://rdfdata.eionet.europa.eu/eurostat/data/env_watq2	env_watq2	ER.H2O.WSSE
http://rdfdata.eionet.europa.eu/eurostat/data/env_watq4	env_watq4	ER.WH2.TRET
http://rdfdata.eionet.europa.eu/eurostat/data/env_ac_tax	Environmental tax revenues	NY.TAX.ENVR
http://rdfdata.eionet.europa.eu/eurostat/data/env_ac_mfa	Material flow accounts	NA.VAL.MATE
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_ind_333a	Infrastructure - nuclear energy facilities	EG.USE.NUCI
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_ind_335a	Share of energy from renewable sources	EG.USE.RNEW.ZS
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_ind_342m	Supply electricity - short term monthly data	EG.ELC.SUPP
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_100a	Simplified energy balances - annual data	EG.BAL.INDC
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_101a	Supply, transformation and consumption of solid fuels - annual data	EG.USE.SPTC.SF
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_102a	Supply, transformation and consumption of oil - annual data	EG.USE.SPTC.OE
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_103a	Supply, transformation and consumption of gas - annual data	EG.USE.SPTC.GF
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_104a	Supply and transformation of nuclear energy - annual data	EG.USE.SPTC.NE
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_105a	Supply, transformation and consumption of electricity - annual data	EG.USE.SPTC.EL
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_106a	Supply, transformation and consumption of heat - annual data	EG.USE.SPTC.SF.HT
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_1071a	nrg_1071a	UN.UND.UNDE
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_1072a	nrg_1072a	UN.UND.UNDE
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_1073a	nrg_1073a	UN.UND.UNDE
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_113a	Infrastructure - electricity - annual data	EG.USE.ELEC
http://rdfdata.eionet.europa.eu/eurostat/data/nrg_102m	Supply and transformation of oil - monthly data	EG.USE.SPTR.OE
http://rdfdata.eionet.europa.eu/eurostat/data/teicp000	HICP - all items	FP.HCP.TOTL
http://rdfdata.eionet.europa.eu/eurostat/data/tec00027	HICP - all items - annual average indices	FP.HCP.CICP.TL
http://rdfdata.eionet.europa.eu/eurostat/data/tec00118	HICP - inflation rate	FP.HCP.INFL
